hd,jcd,rno,raceName,distance,weather,windDir,windMps,waveCm,kimarite
260314,22,10,準優勝戦,H1800m,晴,北,6m,6cm,逃げ
260314,22,11,準優勝戦,H1800m,曇り,北,6m,6cm,まくり
260314,22,12,準優勝戦,H1800m,曇り,北,5m,5cm,差し
260314,21,1,サンライズＶ,H1800m,曇り,北東,3m,3cm,逃げ
260314,21,2,サンライズＷ,H1800m,曇り,北東,4m,4cm,抜き
260314,21,3,サンライズＸ,H1800m,曇り,東,3m,3cm,まくり
260314,21,4,サンライズＹ  進入固定,H1800m,曇り,北東,3m,3cm,逃げ
260314,21,5,サンライズＺ,H1800m,晴,東,2m,2cm,逃げ
260314,21,6,予選,H1800m,晴,北,3m,3cm,逃げ
260314,21,7,予選　　　　  進入固定,H1800m,晴,北,3m,3cm,逃げ
260314,21,8,予選,H1800m,晴,北,3m,3cm,逃げ
260314,21,9,予選特賞,H1800m,晴,北,3m,3cm,逃げ
260314,21,10,予選特賞,H1800m,晴,北,4m,4cm,逃げ
260314,21,11,予選特選,H1800m,晴,北,3m,3cm,まくり差し
260314,21,12,予選特選,H1800m,晴,北,4m,4cm,逃げ
260314,20,1,一般戦,H1800m,晴,北東,5m,5cm,まくり差し
260314,20,2,一般戦,H1800m,晴,北,4m,4cm,逃げ
260314,20,3,一般戦,H1800m,晴,北,4m,4cm,抜き
260314,20,4,一般戦,H1800m,晴,北,4m,4cm,抜き
260314,20,5,進入固定戦隊  進入固定,H1800m,晴,北,4m,4cm,逃げ
260314,20,6,一般戦,H1800m,晴,北,3m,3cm,逃げ
260314,20,7,一般戦,H1800m,晴,北,3m,3cm,逃げ
260314,20,8,エイトビート,H1800m,晴,北,3m,3cm,まくり
260314,20,9,準優勝戦,H1800m,晴,北,3m,3cm,逃げ
260314,20,10,準優勝戦,H1800m,晴,北,2m,2cm,逃げ
260314,20,11,準優勝戦,H1800m,晴,北,2m,2cm,逃げ
260314,20,12,一般戦,H1800m,晴,北東,3m,3cm,逃げ
260314,19,1,予選,H1800m,晴,北東,5m,5cm,逃げ
260314,19,2,予選,H1800m,晴,北東,4m,4cm,逃げ
260314,19,3,予選,H1800m,晴,北東,3m,3cm,逃げ
260314,19,4,予選,H1800m,晴,北西,2m,2cm,逃げ
260314,19,5,シーモ戦,H1800m,晴,北西,2m,2cm,逃げ
260314,19,6,予選,H1800m,晴,北,2m,2cm,逃げ
260314,19,7,ふく〜る特賞,H1800m,晴,西,2m,2cm,逃げ
260314,19,8,予選　　　　  進入固定,H1800m,晴,西,2m,2cm,逃げ
260314,19,9,予選,H1800m,晴,西,1m,1cm,逃げ
260314,19,10,予選特賞,H1800m,晴,西,1m,1cm,抜き
260314,19,11,予選特選,H1800m,晴,北西,1m,1cm,まくり差し
260314,19,12,ドリーム戦,H1800m,晴,北西,1m,1cm,逃げ
260314,18,1,朝トク一般,H1800m,晴,東,1m,1cm,逃げ
260314,18,2,決めトク一般,H1800m,晴,南,2m,2cm,逃げ
260314,18,3,ガチトク一般,H1800m,晴,南,2m,2cm,逃げ
260314,18,4,買っトク一般,H1800m,晴,南西,2m,2cm,まくり差し
260314,18,5,一般,H1800m,晴,南西,4m,4cm,逃げ
260314,18,6,一般,H1800m,晴,南,4m,4cm,抜き
260314,18,7,一般,H1800m,晴,南,4m,4cm,逃げ
260314,18,8,一般,H1800m,晴,南西,4m,4cm,逃げ
260314,18,9,狙いトク一般,H1800m,晴,南西,5m,5cm,逃げ
260314,18,10,準優勝戦,H1800m,晴,南西,5m,5cm,逃げ
260314,18,11,準優勝戦,H1800m,晴,南西,5m,5cm,逃げ
260314,18,12,準優勝戦,H1800m,晴,南西,5m,5cm,逃げ
260314,16,1,朝得ガァ〜コ,H1800m,晴,南,4m,3cm,差し
260314,16,2,予選,H1800m,晴,南,7m,7cm,まくり差し
260314,16,3,予選,H1800m,晴,南,6m,5cm,まくり差し
260314,16,4,コジマだ４っ,H1800m,晴,南西,4m,3cm,逃げ
260314,16,5,日替艇食戦,H1800m,晴,南西,4m,3cm,逃げ
260314,16,6,昼得クラリス,H1800m,晴,南西,2m,3cm,逃げ
260314,16,7,予選,H1800m,晴,南西,5m,5cm,差し
260314,16,8,予選,H1800m,晴,南西,2m,3cm,逃げ
260314,16,9,予選特賞,H1800m,晴,南西,2m,3cm,抜き
260314,16,10,予選特賞,H1800m,晴,南西,2m,3cm,まくり差し
260314,16,11,予選特選,H1800m,晴,北西,2m,3cm,差し
260314,16,12,記者選抜戦,H1800m,晴,南西,1m,1cm,まくり差し
260314,14,1,一般,H1800m,晴,北西,6m,6cm,まくり
260314,14,2,一般,H1800m,晴,北西,6m,6cm,差し
260314,14,3,一般,H1800m,晴,北西,8m,8cm,まくり
260314,14,4,一般,H1800m,晴,北西,4m,4cm,逃げ
260314,14,5,一般,H1800m,晴,北西,5m,5cm,まくり差し
260314,14,6,一般,H1800m,晴,北西,5m,5cm,まくり
260314,14,7,一般,H1800m,晴,北西,4m,4cm,まくり
260314,14,8,一般,H1800m,晴,北西,7m,7cm,抜き
260314,14,9,一般,H1800m,晴,北西,4m,4cm,逃げ
260314,14,10,準優勝戦,H1800m,晴,北西,6m,6cm,差し
260314,14,11,準優勝戦,H1800m,晴,北西,4m,4cm,逃げ
260314,14,12,準優勝戦,H1800m,晴,北西,4m,4cm,差し
260314,13,1,予選,H1800m,晴,南西,3m,0cm,逃げ
260314,13,2,予選,H1800m,晴,無風,0m,0cm,逃げ
260314,13,3,予選,H1800m,晴,北東,5m,3cm,差し
260314,13,4,予選,H1800m,晴,東,5m,3cm,逃げ
260314,13,5,予選,H1800m,晴,北東,3m,0cm,差し
260314,13,6,予選,H1800m,晴,北西,4m,0cm,逃げ
260314,13,7,予選,H1800m,晴,北,2m,0cm,逃げ
260314,13,8,予選,H1800m,晴,北東,6m,4cm,逃げ
260314,13,9,予選,H1800m,晴,南,2m,0cm,逃げ
260314,13,10,予選,H1800m,晴,東,6m,4cm,差し
260314,13,11,予選,H1800m,晴,西,1m,0cm,逃げ
260314,13,12,センプルＤＲ,H1800m,晴,北東,5m,3cm,逃げ
260314,11,1,予選,H1800m,晴,北,2m,5cm,逃げ
260314,11,2,予選,H1800m,晴,北東,5m,5cm,まくり
260314,11,3,予選,H1800m,晴,北東,5m,5cm,まくり
260314,11,4,予選,H1800m,晴,北東,3m,5cm,逃げ
260314,11,5,予選,H1800m,晴,北東,4m,5cm,まくり
260314,11,6,予選,H1800m,晴,北西,3m,5cm,逃げ
260314,11,7,予選,H1800m,晴,北西,3m,5cm,逃げ
260314,11,8,予選,H1800m,晴,北西,2m,5cm,まくり
260314,11,9,予選特賞,H1800m,晴,北西,3m,5cm,差し
260314,11,10,予選特賞,H1800m,晴,北東,2m,5cm,逃げ
260314,11,11,予選特選,H1800m,晴,北,3m,5cm,差し
260314,11,12,予選特選,H1800m,晴,北,2m,5cm,逃げ
260314,07,1,予選,H1800m,晴,北西,3m,1cm,まくり
260314,07,2,予選,H1800m,晴,北西,3m,1cm,逃げ
260314,07,3,予選,H1800m,晴,北西,3m,1cm,差し
260314,07,4,予選,H1800m,晴,北西,3m,1cm,まくり差し
260314,07,5,予選,H1800m,晴,北西,3m,1cm,まくり
260314,07,6,予選,H1800m,晴,北西,3m,1cm,逃げ
260314,07,7,予選　　　　  進入固定,H1800m,晴,北西,2m,1cm,逃げ
260314,07,8,予選,H1800m,晴,北西,2m,1cm,差し
260314,07,9,予選特賞,H1800m,晴,北西,4m,2cm,抜き
260314,07,10,予選特賞,H1800m,晴,北西,3m,1cm,逃げ
260314,07,11,予選特選,H1800m,晴,北西,2m,1cm,差し
260314,07,12,予選記者特選,H1800m,晴,北西,3m,1cm,逃げ
260314,06,1,予選,H1800m,晴,西,2m,1cm,逃げ
260314,06,2,予選,H1800m,晴,西,2m,1cm,まくり
260314,06,3,予選,H1800m,晴,南,6m,3cm,差し
260314,06,4,ランチタイム,H1800m,晴,南,6m,3cm,逃げ
260314,06,5,予選,H1800m,晴,南,5m,3cm,差し
260314,06,6,予選,H1800m,晴,南,6m,3cm,まくり差し
260314,06,7,予選,H1800m,晴,南,6m,3cm,まくり
260314,06,8,ブレイクタイ,H1800m,晴,南,6m,3cm,差し
260314,06,9,予選特賞,H1800m,晴,南,5m,3cm,逃げ
260314,06,10,予選特賞,H1800m,晴,南,4m,2cm,逃げ
260314,06,11,予選特選,H1800m,晴,南,4m,2cm,差し
260314,06,12,予選特選,H1800m,晴,南西,4m,2cm,逃げ
260314,05,1,予選,H1800m,晴,北東,5m,3cm,差し
260314,05,2,予選,H1800m,晴,北東,6m,2cm,まくり
260314,05,3,予選,H1800m,晴,北東,2m,2cm,逃げ
260314,05,4,予選,H1800m,晴,北東,3m,2cm,逃げ
260314,05,5,予選,H1800m,晴,北東,3m,2cm,抜き
260314,05,6,予選,H1800m,晴,東,6m,3cm,まくり
260314,05,7,予選,H1800m,晴,北東,6m,2cm,逃げ
260314,05,8,予選,H1800m,晴,北東,5m,2cm,差し
260314,05,9,予選特賞,H1800m,晴,東,3m,2cm,まくり差し
260314,05,10,予選特賞,H1800m,晴,北東,3m,2cm,逃げ
260314,05,11,予選特選,H1800m,晴,東,4m,2cm,逃げ
260314,05,12,記者選抜戦,H1800m,晴,東,3m,2cm,まくり差し
260314,04,1,一般,H1800m,晴,北,4m,3cm,まくり差し
260314,04,2,一般,H1800m,晴,北,4m,3cm,逃げ
260314,04,3,一般,H1800m,晴,北,4m,3cm,差し
260314,04,4,一般,H1800m,晴,北,3m,3cm,まくり
260314,04,5,一般,H1800m,晴,北東,3m,3cm,逃げ
260314,04,6,一般,H1800m,晴,東,3m,3cm,逃げ
260314,04,7,一般,H1800m,晴,南東,2m,3cm,まくり
260314,04,8,一般,H1800m,晴,南東,4m,3cm,逃げ
260314,04,9,一般特選,H1800m,晴,南東,2m,3cm,まくり
260314,04,10,選抜,H1800m,晴,南東,3m,3cm,逃げ
260314,04,11,選抜,H1800m,晴,南東,3m,3cm,逃げ
260314,04,12,優勝戦,H1800m,晴,東,2m,3cm,逃げ
260313,24,1,一般,H1200m,晴,北東,8m,7cm,逃げ
260313,24,2,一般,H1200m,晴,北東,8m,7cm,逃げ
260313,24,3,一般,H1200m,晴,北東,8m,7cm,逃げ
260313,24,4,一般,H1200m,晴,北東,8m,7cm,逃げ
260313,24,5,一般,H1200m,晴,北東,8m,7cm,逃げ
260313,24,6,一般,H1200m,晴,北東,8m,7cm,逃げ
260313,24,7,一般,H1200m,晴,北東,8m,7cm,差し
260313,24,8,一般,H1200m,晴,北東,8m,7cm,逃げ
260313,24,9,発祥地選抜戦,H1200m,晴,北東,8m,7cm,逃げ
260313,24,10,特別選抜戦,H1200m,晴,北東,8m,7cm,逃げ
260313,24,11,特別選抜戦,H1200m,晴,北東,7m,6cm,まくり
260313,24,12,優勝戦,H1200m,晴,北東,7m,6cm,逃げ
260313,22,1,カタメン１予,H1800m,晴,北東,5m,5cm,逃げ
260313,22,2,予選,H1800m,晴,北東,6m,6cm,抜き
260313,22,3,カタメン３予,H1800m,雨,北東,8m,8cm,逃げ
260313,22,4,予選,H1200m,晴,北東,7m,7cm,まくり
260313,22,5,予選,H1200m,晴,北東,7m,7cm,逃げ
260313,22,6,予選,H1200m,曇り,北東,7m,7cm,差し
260313,22,7,予選,H1200m,曇り,北東,7m,7cm,まくり
260313,22,8,予選,H1200m,曇り,北東,7m,7cm,逃げ
260313,22,9,予選特賞,H1200m,晴,北東,7m,7cm,逃げ
260313,22,10,予選特賞,H1200m,晴,北東,7m,7cm,差し
260313,22,11,予選特選,H1200m,晴,北東,7m,7cm,まくり
260313,22,12,福岡選抜,H1200m,晴,北東,7m,7cm,逃げ
260313,21,1,サンライズＶ,H1800m,晴,北東,4m,4cm,逃げ
260313,21,2,サンライズＷ,H1800m,晴,東,5m,5cm,差し
260313,21,3,サンライズＸ,H1800m,曇り,北,2m,2cm,まくり
260313,21,4,サンライズＹ  進入固定,H1800m,晴,北東,6m,6cm,逃げ
260313,21,5,サンライズＺ,H1800m,晴,北東,4m,4cm,逃げ
260313,21,6,予選,H1800m,曇り,北東,4m,4cm,逃げ
260313,21,7,予選　　　　  進入固定,H1800m,晴,東,5m,5cm,逃げ
260313,21,8,予選,H1800m,晴,北東,5m,5cm,抜き
260313,21,9,予選特賞,H1800m,雨,北東,7m,7cm,まくり
260313,21,10,予選特賞,H1800m,晴,北東,5m,5cm,まくり差し
260313,21,11,予選特選,H1800m,晴,北東,4m,4cm,まくり
260313,21,12,予選特選,H1800m,晴,北東,6m,6cm,逃げ
260313,20,1,予選,H1200m,晴,北東,7m,7cm,逃げ
260313,20,2,予選,H1200m,晴,北東,7m,7cm,抜き
260313,20,3,予選,H1200m,晴,北東,7m,7cm,まくり
260313,20,4,予選,H1200m,晴,北東,7m,7cm,差し
260313,20,5,進入固定戦隊  進入固定,H1200m,晴,北東,7m,7cm,逃げ
260313,20,6,予選,H1200m,晴,北東,8m,8cm,逃げ
260313,20,7,予選,H1200m,晴,北東,7m,7cm,まくり
260313,20,8,エイトビート,H1200m,晴,北東,7m,7cm,差し
260313,20,9,予選,H1200m,雨,北東,7m,7cm,まくり
260313,20,10,予選特賞,H1200m,曇り,北東,5m,5cm,逃げ
260313,20,11,一般特選,H1200m,曇り,北東,7m,7cm,逃げ
260313,20,12,一般特選,H1200m,雨,北東,6m,6cm,逃げ
260313,18,1,朝トク予選,H1800m,晴,北東,3m,3cm,逃げ
260313,18,2,狙いトク特選,H1800m,晴,北東,3m,3cm,逃げ
260313,18,3,決めトク予選,H1800m,晴,北東,3m,3cm,抜き
260313,18,4,ガチトク予選,H1800m,晴,北東,3m,3cm,逃げ
260313,18,5,買っトク予選,H1800m,晴,東,4m,4cm,まくり
260313,18,6,予選,H1800m,晴,北東,2m,2cm,逃げ
260313,18,7,予選,H1800m,晴,北,3m,3cm,逃げ
260313,18,8,予選,H1800m,晴,北,3m,3cm,逃げ
260313,18,9,狙いトク特賞,H1800m,晴,北,1m,1cm,差し
260313,18,10,予選,H1800m,晴,北東,4m,4cm,まくり
260313,18,11,予選,H1800m,晴,北,5m,5cm,逃げ
260313,18,12,すなっち特選,H1800m,晴,北東,5m,5cm,差し
260313,16,1,朝得ガァ〜コ,H1800m,晴,北東,2m,3cm,逃げ
260313,16,2,予選,H1800m,晴,北,6m,5cm,逃げ
260313,16,3,予選,H1800m,曇り,北,8m,7cm,差し
260313,16,4,コジマだ４っ,H1800m,晴,北,6m,5cm,逃げ
260313,16,5,日替艇食戦,H1800m,晴,北,7m,7cm,逃げ
260313,16,6,昼得クラリス,H1800m,晴,北,6m,5cm,差し
260313,16,7,予選,H1800m,晴,北,6m,5cm,差し
260313,16,8,予選,H1800m,晴,北西,6m,5cm,まくり
260313,16,9,予選特賞,H1800m,晴,北,6m,5cm,抜き
260313,16,10,予選特賞,H1200m,晴,北,7m,7cm,逃げ
260313,16,11,予選特選,H1200m,晴,北,7m,7cm,差し
260313,16,12,記者選抜戦,H1200m,晴,北,6m,5cm,逃げ
260313,14,1,予選,H1800m,曇り,北,2m,2cm,差し
260313,14,2,予選,H1800m,曇り,北,4m,4cm,まくり差し
260313,14,3,予選,H1800m,曇り,北,4m,4cm,逃げ
260313,14,4,予選,H1800m,曇り,北西,3m,3cm,差し
260313,14,5,予選,H1800m,曇り,北西,2m,2cm,まくり
260313,14,6,予選,H1800m,曇り,北西,2m,2cm,逃げ
260313,14,7,予選,H1800m,曇り,北,3m,3cm,まくり
260313,14,8,予選,H1800m,曇り,北,3m,3cm,まくり
260313,14,9,特賞,H1800m,曇り,北,3m,3cm,差し
260313,14,10,特賞,H1800m,曇り,北,3m,3cm,まくり
260313,14,11,特選,H1800m,曇り,北,2m,2cm,まくり差し
260313,14,12,特選,H1800m,晴,北,2m,2cm,逃げ
260313,11,1,予選,H1800m,曇り,北東,3m,5cm,まくり差し
260313,11,2,予選,H1800m,曇り,北東,3m,5cm,逃げ
260313,11,3,予選,H1800m,曇り,北東,5m,5cm,逃げ
260313,11,4,予選,H1800m,曇り,北東,4m,5cm,まくり差し
260313,11,5,予選,H1800m,曇り,北東,4m,5cm,まくり
260313,11,6,予選,H1800m,曇り,北西,3m,5cm,逃げ
260313,11,7,予選,H1800m,曇り,北西,4m,5cm,まくり差し
260313,11,8,予選,H1800m,曇り,北,4m,5cm,まくり差し
260313,11,9,予選特賞,H1800m,曇り,北東,4m,5cm,差し
260313,11,10,予選特賞,H1800m,曇り,北,2m,5cm,差し
260313,11,11,予選特選,H1800m,曇り,北東,4m,5cm,まくり
260313,11,12,予選特選,H1800m,曇り,北,1m,4cm,差し
260313,08,1,朝トコ小判Ｒ,H1800m,曇り,北,2m,1cm,逃げ
260313,08,2,一般,H1800m,曇り,北,2m,1cm,まくり差し
260313,08,3,一般,H1800m,曇り,北,2m,1cm,差し
260313,08,4,一般,H1800m,曇り,北,3m,1cm,まくり
260313,08,5,一般,H1800m,曇り,北,3m,1cm,まくり
260313,08,6,昼トコ小判Ｒ,H1800m,曇り,北,3m,1cm,まくり
260313,08,7,一般,H1800m,曇り,北西,3m,1cm,逃げ
260313,08,8,一般,H1800m,曇り,北西,3m,1cm,逃げ
260313,08,9,一般特選,H1800m,曇り,北西,4m,2cm,逃げ
260313,08,10,選抜戦,H1800m,曇り,北西,3m,1cm,逃げ
260313,08,11,選抜戦,H1800m,曇り,北西,3m,1cm,差し
260313,08,12,優勝戦,H1800m,曇り,北西,3m,1cm,逃げ
260313,07,1,予選,H1800m,曇り,北西,3m,1cm,逃げ
260313,07,2,予選,H1800m,曇り,北西,3m,1cm,まくり
260313,07,3,予選,H1800m,曇り,北西,3m,1cm,逃げ
260313,07,4,予選,H1800m,曇り,北西,2m,1cm,まくり
260313,07,5,予選,H1800m,曇り,北西,2m,1cm,まくり差し
260313,07,6,予選,H1800m,曇り,北西,2m,1cm,恵まれ
260313,07,7,予選　　　　  進入固定,H1800m,曇り,北西,2m,1cm,まくり差し
260313,07,8,予選,H1800m,曇り,南東,2m,1cm,逃げ
260313,07,9,予選特賞,H1800m,曇り,北西,2m,1cm,まくり
260313,07,10,予選特賞,H1800m,曇り,北東,1m,0cm,逃げ
260313,07,11,予選特選,H1800m,曇り,北西,1m,0cm,逃げ
260313,07,12,予選記者特選,H1800m,曇り,北西,2m,1cm,差し
260313,06,1,予選,H1800m,曇り,無風,0m,0cm,逃げ
260313,06,2,予選,H1800m,曇り,無風,0m,0cm,まくり差し
260313,06,3,予選,H1800m,曇り,無風,0m,0cm,まくり
260313,06,4,ランチタイム,H1800m,曇り,無風,0m,0cm,逃げ
260313,06,5,予選,H1800m,曇り,無風,0m,0cm,逃げ
260313,06,6,予選,H1800m,曇り,無風,0m,0cm,逃げ
260313,06,7,予選,H1800m,曇り,東,1m,1cm,逃げ
260313,06,8,ブレイクタイ,H1800m,曇り,南東,2m,1cm,まくり差し
260313,06,9,予選特賞,H1800m,曇り,南東,1m,1cm,逃げ
260313,06,10,予選特賞,H1800m,曇り,無風,0m,0cm,まくり
260313,06,11,予選特選,H1800m,曇り,南東,1m,1cm,逃げ
260313,06,12,予選特選,H1800m,曇り,東,1m,1cm,まくり
260313,05,1,予選,H1800m,曇り,北,3m,2cm,差し
260313,05,2,予選,H1800m,曇り,西,4m,2cm,逃げ
260313,05,3,予選,H1800m,曇り,北,3m,2cm,逃げ
260313,05,4,予選,H1800m,曇り,東,1m,2cm,逃げ
260313,05,5,予選,H1800m,曇り,北東,2m,2cm,まくり差し
260313,05,6,予選,H1800m,曇り,東,3m,2cm,逃げ
260313,05,7,予選,H1800m,曇り,北東,4m,2cm,逃げ
260313,05,8,予選,H1800m,曇り,東,3m,2cm,まくり
260313,05,9,予選特賞,H1800m,曇り,東,3m,2cm,まくり
260313,05,10,予選特賞,H1800m,曇り,東,4m,2cm,逃げ
260313,05,11,予選特選,H1800m,曇り,北東,1m,2cm,逃げ
260313,05,12,記者選抜戦,H1800m,曇り,北東,2m,2cm,逃げ
260313,04,1,一般,H1800m,曇り,北,4m,3cm,逃げ
260313,04,2,一般,H1800m,曇り,北,5m,3cm,差し
260313,04,3,一般,H1800m,曇り,北,3m,3cm,逃げ
260313,04,4,一般,H1800m,曇り,北,4m,3cm,逃げ
260313,04,5,一般,H1800m,曇り,北,2m,3cm,まくり
260313,04,6,一般,H1800m,曇り,北,2m,3cm,まくり
260313,04,7,一般,H1800m,曇り,北,4m,3cm,差し
260313,04,8,一般,H1800m,曇り,北,5m,3cm,まくり差し
260313,04,9,一般特賞,H1800m,曇り,北,1m,3cm,逃げ
260313,04,10,準優勝戦,H1800m,曇り,北,1m,3cm,差し
260313,04,11,準優勝戦,H1800m,曇り,無風,0m,3cm,抜き
260313,04,12,準優勝戦,H1800m,曇り,東,1m,3cm,逃げ
260312,24,1,一般,H1800m,晴,北,7m,6cm,まくり差し
260312,24,2,一般,H1800m,晴,北,6m,5cm,まくり
260312,24,3,一般,H1800m,晴,北,8m,7cm,逃げ
260312,24,4,一般,H1800m,晴,北,7m,6cm,まくり差し
260312,24,5,一般,H1200m,晴,北,7m,6cm,まくり差し
260312,24,6,一般,H1200m,晴,北,7m,6cm,逃げ
260312,24,7,一般,H1200m,晴,北,7m,6cm,差し
260312,24,8,一般,H1200m,晴,北,6m,5cm,逃げ
260312,24,9,準優勝戦,H1800m,晴,北,4m,3cm,逃げ
260312,24,10,準優勝戦,H1800m,晴,北,7m,6cm,逃げ
260312,24,11,準優勝戦,H1800m,晴,北,4m,3cm,差し
260312,24,12,一般,H1800m,晴,北西,2m,1cm,逃げ
260312,22,1,カタメン１予,H1800m,晴,北東,3m,3cm,逃げ
260312,22,2,予選,H1800m,晴,北東,3m,3cm,逃げ
260312,22,3,カタメン３予,H1800m,晴,北東,4m,4cm,逃げ
260312,22,4,予選,H1800m,晴,北東,4m,4cm,まくり
260312,22,5,予選,H1800m,晴,北東,4m,4cm,差し
260312,22,6,予選,H1800m,晴,北東,4m,4cm,抜き
260312,22,7,予選,H1800m,晴,北東,4m,4cm,差し
260312,22,8,予選,H1800m,晴,北東,5m,5cm,まくり
260312,22,9,予選特賞,H1800m,晴,北東,6m,6cm,逃げ
260312,22,10,予選特賞,H1800m,晴,北東,7m,7cm,まくり
260312,22,11,予選特選,H1800m,晴,北東,7m,7cm,まくり
260312,22,12,福岡選抜,H1800m,晴,北東,7m,7cm,逃げ
260312,21,1,サンライズＶ,H1800m,晴,南,1m,1cm,まくり差し
260312,21,2,サンライズＷ,H1800m,晴,南,1m,1cm,まくり
260312,21,3,サンライズＸ,H1800m,晴,南,1m,1cm,まくり
260312,21,4,サンライズＹ  進入固定,H1800m,晴,南,1m,1cm,逃げ
260312,21,5,サンライズＺ,H1800m,晴,無風,0m,1cm,逃げ
260312,21,6,予選,H1800m,晴,北東,3m,3cm,逃げ
260312,21,7,予選　　　　  進入固定,H1800m,晴,東,5m,5cm,差し
260312,21,8,予選,H1800m,晴,北,3m,3cm,まくり差し
260312,21,9,予選特賞,H1800m,晴,北,2m,2cm,逃げ
260312,21,10,予選特賞,H1800m,晴,北,3m,3cm,逃げ
260312,21,11,予選特選,H1800m,晴,北東,4m,4cm,逃げ
260312,21,12,ドリームレー,H1800m,晴,北,4m,4cm,逃げ
260312,20,1,予選,H1800m,晴,北東,6m,6cm,逃げ
260312,20,2,予選,H1800m,晴,北東,6m,6cm,まくり
260312,20,3,予選,H1800m,晴,北東,6m,6cm,差し
260312,20,4,予選,H1800m,晴,北東,5m,5cm,まくり差し
260312,20,5,進入固定戦隊  進入固定,H1800m,晴,北東,4m,4cm,逃げ
260312,20,6,予選,H1800m,晴,北東,4m,4cm,まくり差し
260312,20,7,予選,H1800m,晴,北東,5m,5cm,逃げ
260312,20,8,エイトビート,H1800m,晴,北東,4m,4cm,逃げ
260312,20,9,予選,H1800m,晴,北東,6m,6cm,逃げ
260312,20,10,予選特賞,H1800m,晴,北東,6m,6cm,逃げ
260312,20,11,予選特選,H1800m,晴,北東,5m,5cm,抜き
260312,20,12,予選特選,H1800m,晴,北東,5m,5cm,差し
260312,18,1,朝トク予選,H1800m,晴,北西,1m,1cm,逃げ
260312,18,2,狙いトク特選,H1800m,晴,北東,2m,2cm,逃げ
260312,18,3,決めトク予選,H1800m,晴,東,3m,3cm,差し
260312,18,4,ガチトク予選,H1800m,晴,南東,4m,4cm,逃げ
260312,18,5,買っトク予選,H1800m,晴,東,4m,4cm,逃げ
260312,18,6,予選,H1800m,晴,南東,3m,3cm,差し
260312,18,7,予選,H1800m,晴,南西,2m,2cm,まくり
260312,18,8,予選,H1800m,晴,南西,4m,4cm,まくり
260312,18,9,狙いトク特賞,H1800m,晴,南西,4m,4cm,逃げ
260312,18,10,予選,H1800m,晴,南西,4m,4cm,まくり
260312,18,11,予選,H1800m,晴,南西,4m,4cm,まくり差し
260312,18,12,すなっち特選,H1800m,晴,南西,4m,4cm,逃げ
260312,16,1,朝得ガァ〜コ,H1800m,晴,南東,3m,3cm,逃げ
260312,16,2,予選,H1800m,晴,南,3m,3cm,まくり
260312,16,3,予選,H1800m,晴,南,4m,3cm,逃げ
260312,16,4,コジマだ４っ,H1800m,晴,南東,4m,3cm,逃げ
260312,16,5,日替艇食戦,H1800m,晴,南,4m,3cm,逃げ
260312,16,6,昼得クラリス,H1800m,晴,南東,4m,3cm,まくり差し
260312,16,7,予選,H1800m,晴,南東,4m,3cm,逃げ
260312,16,8,予選,H1800m,晴,南東,2m,3cm,差し
260312,16,9,予選特賞,H1800m,晴,南東,2m,3cm,逃げ
260312,16,10,予選特賞,H1800m,晴,南東,3m,3cm,逃げ
260312,16,11,予選特選,H1800m,晴,南東,2m,3cm,逃げ
260312,16,12,記者選抜戦,H1800m,晴,南東,3m,3cm,逃げ
260312,14,1,予選,H1800m,晴,北東,2m,2cm,逃げ
260312,14,2,予選,H1800m,晴,北東,2m,2cm,まくり
260312,14,3,予選,H1800m,晴,北,3m,3cm,逃げ
260312,14,4,予選,H1800m,晴,北,3m,3cm,逃げ
260312,14,5,予選,H1800m,晴,北西,4m,4cm,まくり
260312,14,6,予選,H1800m,晴,北西,2m,2cm,逃げ
260312,14,7,予選,H1800m,晴,北西,3m,3cm,逃げ
260312,14,8,予選,H1800m,晴,北西,2m,2cm,抜き
260312,14,9,特賞,H1800m,晴,北西,4m,4cm,まくり
260312,14,10,特賞,H1800m,晴,北西,3m,3cm,まくり差し
260312,14,11,特選,H1800m,晴,北西,3m,3cm,まくり差し
260312,14,12,ドリーム戦,H1800m,晴,北西,3m,3cm,逃げ
260312,11,1,予選,H1800m,晴,北東,2m,2cm,差し
260312,11,2,予選,H1800m,晴,北東,1m,1cm,まくり
260312,11,3,予選,H1800m,晴,北東,2m,2cm,逃げ
260312,11,4,予選,H1800m,晴,北東,2m,2cm,まくり
260312,11,5,予選,H1800m,晴,北東,2m,3cm,逃げ
260312,11,6,予選,H1800m,晴,北東,3m,3cm,逃げ
260312,11,7,予選,H1800m,晴,東,1m,1cm,逃げ
260312,11,8,予選,H1800m,晴,北東,2m,2cm,まくり
260312,11,9,予選特賞,H1800m,晴,北東,2m,2cm,逃げ
260312,11,10,予選特賞,H1800m,晴,北東,3m,3cm,まくり
260312,11,11,予選特選,H1800m,晴,北東,2m,2cm,逃げ
260312,11,12,報知新聞ＤＲ,H1800m,晴,北,2m,4cm,まくり差し
260312,08,1,朝トコ小判Ｒ,H1800m,晴,北西,3m,2cm,まくり差し
260312,08,2,一般,H1800m,晴,北西,4m,2cm,差し
260312,08,3,一般,H1800m,晴,北西,4m,2cm,逃げ
260312,08,4,一般,H1800m,晴,北西,4m,2cm,逃げ
260312,08,5,一般,H1800m,晴,北西,4m,2cm,まくり差し
260312,08,6,昼トコ小判Ｒ,H1800m,晴,北西,4m,2cm,逃げ
