hd,jcd,rno,waku,toban,grade,localWin,motor2
20251226,13,9,3,4904,B1,5.00,19.23
20251226,13,9,4,4641,B1,6.20,21.32
20251226,13,9,5,3918,A2,5.50,25.90
20251226,13,9,6,4693,B1,4.78,33.33
20251226,13,10,1,3662,A2,6.00,42.45
20251226,13,10,2,5071,B1,5.88,34.29
20251226,13,10,3,3882,B1,5.06,47.45
20251226,13,10,4,3581,B1,4.67,46.72
20251226,13,10,5,4560,A1,4.73,28.68
20251226,13,10,6,5027,B1,5.10,28.79
20251226,13,11,1,4290,A1,7.47,22.79
20251226,13,11,2,4393,B1,4.67,39.26
20251226,13,11,3,5008,B1,3.38,23.44
20251226,13,11,4,4246,B1,5.36,40.43
20251226,13,11,5,4099,A1,5.84,37.59
20251226,13,11,6,4639,B1,4.46,30.43
20251226,13,12,1,4771,A1,7.00,35.29
20251226,13,12,2,3680,B1,4.32,33.33
20251226,13,12,3,5057,B1,3.71,33.57
20251226,13,12,4,4411,A2,4.25,26.32
20251226,13,12,5,4004,B1,4.71,26.62
20251226,13,12,6,4000,A2,6.11,35.07
20251226,22,1,1,4653,A1,7.28,23.84
20251226,22,1,2,3878,B1,4.14,38.73
20251226,22,1,3,5144,B1,3.89,29.73
20251226,22,1,4,5131,B1,3.82,26.29
20251226,22,1,5,4329,B1,5.13,37.14
20251226,22,1,6,5420,B2,2.00,36.45
20251226,22,2,1,3757,B1,5.33,28.88
20251226,22,2,2,3726,B1,4.90,33.73
20251226,22,2,3,5138,B1,3.03,33.33
20251226,22,2,4,3989,B1,4.55,36.00
20251226,22,2,5,4495,B1,5.11,41.51
20251226,22,2,6,4715,A1,6.95,43.78
20251226,22,3,1,3372,B1,4.46,37.58
20251226,22,3,2,5203,B1,4.98,37.78
20251226,22,3,3,4760,A1,0.00,29.51
20251226,22,3,4,4268,B1,3.29,45.81
20251226,22,3,5,5268,B1,2.39,31.07
20251226,22,3,6,4866,B1,4.21,31.03
20251226,22,4,1,5240,B1,3.49,27.78
20251226,22,4,2,4832,A2,7.30,35.89
20251226,22,4,3,5198,B1,4.96,34.81
20251226,22,4,4,3897,A1,5.13,37.86
20251226,22,4,5,3773,B1,5.31,24.72
20251226,22,4,6,5250,B1,2.56,35.92
20251226,22,5,1,5144,B1,3.89,29.73
20251226,22,5,2,4299,B1,4.45,30.81
20251226,22,5,3,4592,B1,4.60,42.42
20251226,22,5,4,4549,A2,5.58,27.78
20251226,22,5,5,3257,B1,8.11,41.03
20251226,22,5,6,5443,B2,0.00,38.38
20251226,22,6,1,3989,B1,4.55,36.00
20251226,22,6,2,4674,A2,5.26,27.51
20251226,22,6,3,4553,A2,5.79,36.78
20251226,22,6,4,5011,B2,3.90,29.38
20251226,22,6,5,4275,B1,3.83,35.27
20251226,22,6,6,3878,B1,4.14,38.73
20251226,22,7,1,5131,B1,3.82,26.29
20251226,22,7,2,5138,B1,3.03,33.33
20251226,22,7,3,5268,B1,2.39,31.07
20251226,22,7,4,5195,B1,4.37,24.27
20251226,22,7,5,4822,A2,5.13,35.45
20251226,22,7,6,3473,A1,6.84,42.11
20251226,22,8,1,4495,B1,5.11,41.51
20251226,22,8,2,5198,B1,4.96,34.81
20251226,22,8,3,5124,B1,4.06,29.95
20251226,22,8,4,4044,A1,7.55,29.38
20251226,22,8,5,5420,B2,2.00,36.45
20251226,22,8,6,4268,B1,3.29,45.81
20251226,22,9,1,4603,A2,5.72,46.20
20251226,22,9,2,4329,B1,5.13,37.14
20251226,22,9,3,3372,B1,4.46,37.58
20251226,22,9,4,5337,B1,2.65,40.32
20251226,22,9,5,5289,B1,6.89,24.82
20251226,22,9,6,3897,A1,5.13,37.86
20251226,22,10,1,4709,A2,5.70,35.00
20251226,22,10,2,3257,B1,8.11,41.03
20251226,22,10,3,3726,B1,4.90,33.73
20251226,22,10,4,4653,A1,7.28,23.84
20251226,22,10,5,4525,B1,5.62,29.94
20251226,22,10,6,4760,A1,0.00,29.51
20251226,22,11,1,4311,A1,6.21,39.55
20251226,22,11,2,4866,B1,4.21,31.03
20251226,22,11,3,5250,B1,2.56,35.92
20251226,22,11,4,3473,A1,6.84,42.11
20251226,22,11,5,4553,A2,5.79,36.78
20251226,22,11,6,3784,B1,4.83,36.79
20251226,22,12,1,4044,A1,7.55,29.38
20251226,22,12,2,4549,A2,5.58,27.78
20251226,22,12,3,4715,A1,6.95,43.78
20251226,22,12,4,4832,A2,7.30,35.89
20251226,22,12,5,4674,A2,5.26,27.51
20251226,22,12,6,4822,A2,5.13,35.45
20251227,12,1,1,4315,B1,4.20,37.27
20251227,12,1,2,5186,B1,3.95,28.40
20251227,12,1,3,3503,B1,3.69,25.16
20251227,12,1,4,3478,B1,4.50,36.08
20251227,12,1,5,4195,A2,5.50,28.66
20251227,12,1,6,4128,B1,0.00,37.01
20251227,12,2,1,4992,B1,4.34,27.71
20251227,12,2,2,4491,B1,6.53,30.18
20251227,12,2,3,5060,A2,4.78,45.70
20251227,12,2,4,4041,B1,5.45,30.95
20251227,12,2,5,4876,B1,5.37,48.34
20251227,12,2,6,5238,B1,3.93,34.78
20251227,12,3,1,4094,B1,2.50,32.30
20251227,12,3,2,4523,A2,5.56,27.10
20251227,12,3,3,4615,B1,5.39,29.88
20251227,12,3,4,4593,A2,5.89,22.54
20251227,12,3,5,4204,B2,4.58,28.31
20251227,12,3,6,4511,B2,4.25,23.53
20251227,12,4,1,5041,B1,2.50,31.71
20251227,12,4,2,4105,A2,5.13,27.33
20251227,12,4,3,4169,B1,3.33,36.42
20251227,12,4,4,5263,B2,0.00,34.59
20251227,12,4,5,4368,B1,0.00,20.78
20251227,12,4,6,4779,B1,3.44,26.71
20251227,12,5,1,4179,A2,4.54,27.78
20251227,12,5,2,4113,B1,4.35,32.34
20251227,12,5,3,4039,B1,5.00,36.18
20251227,12,5,4,3656,B1,4.90,31.43
20251227,12,5,5,3503,B1,3.69,25.16
20251227,12,5,6,4702,A1,6.50,26.09
20251227,12,6,1,4753,B1,1.67,27.98
20251227,12,6,2,3769,A2,5.06,31.03
20251227,12,6,3,4012,A2,5.91,20.26
20251227,12,6,4,4491,B1,6.53,30.18
20251227,12,6,5,5186,B1,3.95,28.40
20251227,12,6,6,3814,B1,5.29,28.74
20251227,12,7,1,3825,B1,4.69,27.61
20251227,12,7,2,5055,A2,5.40,28.40
20251227,12,7,3,4654,A1,6.43,39.74
20251227,12,7,4,4094,B1,2.50,32.30
20251227,12,7,5,4315,B1,4.20,37.27
20251227,12,7,6,4041,B1,5.45,30.95
20251227,12,8,1,4876,B1,5.37,48.34
20251227,12,8,2,4128,B1,0.00,37.01
20251227,12,8,3,4256,A1,6.94,41.03
20251227,12,8,4,4301,B1,3.44,26.75
20251227,12,8,5,4511,B2,4.25,23.53
20251227,12,8,6,3888,B1,5.68,40.65
20251227,12,9,1,3921,B1,4.56,33.13
20251227,12,9,2,4593,A2,5.89,22.54
20251227,12,9,3,5082,B1,5.48,25.97
20251227,12,9,4,4195,A2,5.50,28.66
20251227,12,9,5,4113,B1,4.35,32.34
20251227,12,9,6,5263,B2,0.00,34.59
20251227,12,10,1,4161,A2,5.61,37.75
20251227,12,10,2,4047,B1,4.51,41.06
20251227,12,10,3,3869,B1,4.79,39.74
20251227,12,10,4,4179,A2,4.54,27.78
20251227,12,10,5,4753,B1,1.67,27.98
20251227,12,10,6,4545,A1,6.19,37.42
20251227,12,11,1,4330,A2,6.91,29.70
20251227,12,11,2,4204,B2,4.58,28.31
20251227,12,11,3,5238,B1,3.93,34.78
20251227,12,11,4,4890,B1,4.42,41.72
20251227,12,11,5,4505,A1,5.55,31.90
20251227,12,11,6,3769,A2,5.06,31.03
20251227,12,12,1,4654,A1,6.43,39.74
20251227,12,12,2,4779,B1,3.44,26.71
20251227,12,12,3,3814,B1,5.29,28.74
20251227,12,12,4,4702,A1,6.50,26.09
20251227,12,12,5,5060,A2,4.78,45.70
20251227,12,12,6,4523,A2,5.56,27.10
20251227,13,1,1,5358,B1,3.11,32.84
20251227,13,1,2,4404,B1,3.78,30.00
20251227,13,1,3,4560,A1,4.73,28.68
20251227,13,1,4,3467,B1,3.87,34.07
20251227,13,1,5,5389,B2,1.00,38.69
20251227,13,1,6,3631,B1,4.43,45.65
20251227,13,2,1,5071,B1,5.88,34.29
20251227,13,2,2,4641,B1,6.20,21.32
20251227,13,2,3,4555,B1,4.68,19.35
20251227,13,2,4,5182,B1,3.00,33.82
20251227,13,2,5,4771,A1,7.00,35.29
20251227,13,2,6,4004,B1,4.71,26.62
20251227,13,3,1,4632,B1,2.63,28.57
20251227,13,3,2,5027,B1,5.10,28.79
20251227,13,3,3,5057,B1,3.71,33.57
20251227,13,3,4,4743,A1,6.46,29.41
20251227,13,3,5,4393,B1,4.67,39.26
20251227,13,3,6,4411,A2,4.25,26.32
20251227,13,4,1,4947,B1,5.65,36.50
20251227,13,4,2,3882,B1,5.06,47.45
20251227,13,4,3,3680,B1,4.32,33.33
20251227,13,4,4,4000,A2,6.11,35.07
20251227,13,4,5,5221,A1,5.62,37.04
20251227,13,4,6,4244,B1,4.70,33.33
20251227,13,5,1,3812,B1,0.00,28.06
20251227,13,5,2,4693,B1,4.78,33.33
20251227,13,5,3,4290,A1,7.47,22.79
20251227,13,5,4,4484,B1,3.33,31.34
20251227,13,5,5,3662,A2,6.00,42.45
20251227,13,5,6,4422,B1,4.08,34.09
20251227,13,6,1,3918,A2,5.50,25.90
20251227,13,6,2,3535,B1,4.84,35.51
20251227,13,6,3,4245,B1,4.55,29.32
20251227,13,6,4,4174,A1,6.95,31.85
20251227,13,6,5,5358,B1,3.11,32.84
20251227,13,6,6,5271,B1,4.06,42.03
20251227,13,7,1,4904,B1,5.00,19.23
20251227,13,7,2,4560,A1,4.73,28.68
20251227,13,7,3,4246,B1,5.36,40.43
20251227,13,7,4,4057,A2,5.84,26.40
20251227,13,7,5,4632,B1,2.63,28.57
20251227,13,7,6,4234,B1,5.70,30.08
20251227,13,8,1,4896,B1,0.00,44.68
20251227,13,8,2,4099,A1,5.84,37.59
20251227,13,8,3,4771,A1,7.00,35.29
20251227,13,8,4,4947,B1,5.65,36.50
20251227,13,8,5,5027,B1,5.10,28.79
20251227,13,8,6,5389,B2,1.00,38.69
20251227,13,9,1,5221,A1,5.62,37.04
20251227,13,9,2,5057,B1,3.71,33.57
20251227,13,9,3,3662,A2,6.00,42.45
20251227,13,9,4,3873,A2,5.90,23.36
20251227,13,9,5,4404,B1,3.78,30.00
20251227,13,9,6,5008,B1,3.38,23.44
20251227,13,10,1,4639,B1,4.46,30.43
20251227,13,10,2,3918,A2,5.50,25.90
20251227,13,10,3,3631,B1,4.43,45.65
20251227,13,10,4,4555,B1,4.68,19.35
20251227,13,10,5,4290,A1,7.47,22.79
20251227,13,10,6,5118,B1,4.69,38.52
20251227,13,11,1,4174,A1,6.95,31.85
20251227,13,11,2,4411,A2,4.25,26.32
20251227,13,11,3,3467,B1,3.87,34.07
20251227,13,11,4,3882,B1,5.06,47.45
20251227,13,11,5,3581,B1,4.67,46.72
20251227,13,11,6,4484,B1,3.33,31.34
20251227,13,12,1,4743,A1,6.46,29.41
20251227,13,12,2,4000,A2,6.11,35.07
20251227,13,12,3,4057,A2,5.84,26.40
20251227,13,12,4,4422,B1,4.08,34.09
20251227,13,12,5,3535,B1,4.84,35.51
20251227,13,12,6,5182,B1,3.00,33.82
20251227,22,1,1,4549,A2,5.58,27.78
20251227,22,1,2,4525,B1,5.62,29.94
20251227,22,1,3,4268,B1,3.29,45.81
20251227,22,1,4,5198,B1,4.96,34.81
20251227,22,1,5,5011,B2,3.90,29.38
20251227,22,1,6,5443,B2,0.00,38.38
20251227,22,2,1,5195,B1,4.37,24.27
20251227,22,2,2,4275,B1,3.83,35.27
20251227,22,2,3,4299,B1,4.45,30.81
20251227,22,2,4,4822,A2,5.13,35.45
20251227,22,2,5,5337,B1,2.65,40.32
20251227,22,2,6,4311,A1,6.21,39.55
20251227,22,3,1,5289,B1,6.89,24.82
20251227,22,3,2,3372,B1,4.46,37.58
20251227,22,3,3,3473,A1,6.84,42.11
20251227,22,3,4,3878,B1,4.14,38.73
20251227,22,3,5,3757,B1,5.33,28.88
20251227,22,3,6,5124,B1,4.06,29.95
20251227,22,4,1,3726,B1,4.90,33.73
20251227,22,4,2,5268,B1,2.39,31.07
20251227,22,4,3,4603,A2,5.72,46.20
20251227,22,4,4,5144,B1,3.89,29.73
20251227,22,4,5,4832,A2,7.30,35.89
20251227,22,4,6,5420,B2,2.00,36.45
20251227,22,5,1,5203,B1,4.98,37.78
20251227,22,5,2,5131,B1,3.82,26.29
20251227,22,5,3,5011,B2,3.90,29.38
20251227,22,5,4,4674,A2,5.26,27.51
20251227,22,5,5,3784,B1,4.83,36.79
20251227,22,5,6,4653,A1,7.28,23.84
20251227,22,6,1,4275,B1,3.83,35.27
20251227,22,6,2,4592,B1,4.60,42.42
20251227,22,6,3,5240,B1,3.49,27.78
20251227,22,6,4,4525,B1,5.62,29.94
20251227,22,6,5,4044,A1,7.55,29.38
20251227,22,6,6,3989,B1,4.55,36.00
20251227,22,7,1,5138,B1,3.03,33.33
20251227,22,7,2,4760,A1,0.00,29.51
20251227,22,7,3,3773,B1,5.31,24.72
20251227,22,7,4,3372,B1,4.46,37.58
20251227,22,7,5,5195,B1,4.37,24.27
20251227,22,7,6,5198,B1,4.96,34.81
20251227,22,8,1,3257,B1,8.11,41.03
20251227,22,8,2,3757,B1,5.33,28.88
20251227,22,8,3,4866,B1,4.21,31.03
20251227,22,8,4,4709,A2,5.70,35.00
20251227,22,8,5,5420,B2,2.00,36.45
20251227,22,8,6,5337,B1,2.65,40.32
20251227,22,9,1,4822,A2,5.13,35.45
20251227,22,9,2,4549,A2,5.58,27.78
20251227,22,9,3,5289,B1,6.89,24.82
20251227,22,9,4,5250,B1,2.56,35.92
20251227,22,9,5,5203,B1,4.98,37.78
20251227,22,9,6,4495,B1,5.11,41.51
20251227,22,10,1,4553,A2,5.79,36.78
20251227,22,10,2,4044,A1,7.55,29.38
20251227,22,10,3,4329,B1,5.13,37.14
20251227,22,10,4,4311,A1,6.21,39.55
20251227,22,10,5,3726,B1,4.90,33.73
20251227,22,10,6,4674,A2,5.26,27.51
20251227,22,11,1,4715,A1,6.95,43.78
20251227,22,11,2,3784,B1,4.83,36.79
20251227,22,11,3,4832,A2,7.30,35.89
20251227,22,11,4,4760,A1,0.00,29.51
20251227,22,11,5,5240,B1,3.49,27.78
20251227,22,11,6,4299,B1,4.45,30.81
20251227,22,12,1,3473,A1,6.84,42.11
20251227,22,12,2,3773,B1,5.31,24.72
20251227,22,12,3,4653,A1,7.28,23.84
20251227,22,12,4,4603,A2,5.72,46.20
20251227,22,12,5,4709,A2,5.70,35.00
20251227,22,12,6,4592,B1,4.60,42.42
20251228,12,1,1,4615,B1,5.39,29.88
20251228,12,1,2,5263,B2,0.00,34.59
20251228,12,1,3,4593,A2,5.89,22.54
20251228,12,1,4,4039,B1,5.00,36.18
20251228,12,1,5,3825,B1,4.69,27.61
20251228,12,1,6,4169,B1,3.33,36.42
20251228,12,2,1,3478,B1,4.50,36.08
20251228,12,2,2,4330,A2,6.91,29.70
20251228,12,2,3,4128,B1,0.00,37.01
20251228,12,2,4,4012,A2,5.91,20.26
20251228,12,2,5,4890,B1,4.42,41.72
20251228,12,2,6,5041,B1,2.50,31.71
20251228,12,3,1,5082,B1,5.48,25.97
20251228,12,3,2,4179,A2,4.54,27.78
20251228,12,3,3,4047,B1,4.51,41.06
20251228,12,3,4,4204,B2,4.58,28.31
20251228,12,3,5,4105,A2,5.13,27.33
20251228,12,3,6,4315,B1,4.20,37.27
20251228,12,4,1,3888,B1,5.68,40.65
20251228,12,4,2,4195,A2,5.50,28.66
20251228,12,4,3,4702,A1,6.50,26.09
20251228,12,4,4,3503,B1,3.69,25.16
20251228,12,4,5,4992,B1,4.34,27.71
20251228,12,4,6,4301,B1,3.44,26.75
20251228,12,5,1,5055,A2,5.40,28.40
20251228,12,5,2,4368,B1,0.00,20.78
20251228,12,5,3,4753,B1,1.67,27.98
20251228,12,5,4,4876,B1,5.37,48.34
20251228,12,5,5,3814,B1,5.29,28.74
20251228,12,5,6,4654,A1,6.43,39.74
20251228,12,6,1,4511,B2,4.25,23.53
20251228,12,6,2,3869,B1,4.79,39.74
20251228,12,6,3,4505,A1,5.55,31.90
20251228,12,6,4,5060,A2,4.78,45.70
20251228,12,6,5,4615,B1,5.39,29.88
20251228,12,6,6,3656,B1,4.90,31.43
20251228,12,7,1,5186,B1,3.95,28.40
20251228,12,7,2,4161,A2,5.61,37.75
20251228,12,7,3,4204,B2,4.58,28.31
20251228,12,7,4,4113,B1,4.35,32.34
20251228,12,7,5,4256,A1,6.94,41.03
20251228,12,7,6,4039,B1,5.00,36.18
20251228,12,8,1,4890,B1,4.42,41.72
20251228,12,8,2,4041,B1,5.45,30.95
20251228,12,8,3,4523,A2,5.56,27.10
20251228,12,8,4,4545,A1,6.19,37.42
20251228,12,8,5,5082,B1,5.48,25.97
20251228,12,8,6,3921,B1,4.56,33.13
20251228,12,9,1,5263,B2,0.00,34.59
20251228,12,9,2,4702,A1,6.50,26.09
20251228,12,9,3,4779,B1,3.44,26.71
20251228,12,9,4,3769,A2,5.06,31.03
20251228,12,9,5,5055,A2,5.40,28.40
20251228,12,9,6,4047,B1,4.51,41.06
20251228,12,10,1,4505,A1,5.55,31.90
20251228,12,10,2,4094,B1,2.50,32.30
20251228,12,10,3,4654,A1,6.43,39.74
20251228,12,10,4,4992,B1,4.34,27.71
20251228,12,10,5,4491,B1,6.53,30.18
20251228,12,10,6,4330,A2,6.91,29.70
20251228,12,11,1,4105,A2,5.13,27.33
20251228,12,11,2,4012,A2,5.91,20.26
20251228,12,11,3,3656,B1,4.90,31.43
20251228,12,11,4,3888,B1,5.68,40.65
20251228,12,11,5,4593,A2,5.89,22.54
20251228,12,11,6,4161,A2,5.61,37.75
20251228,12,12,1,4256,A1,6.94,41.03
20251228,12,12,2,5041,B1,2.50,31.71
20251228,12,12,3,4301,B1,3.44,26.75
20251228,12,12,4,4368,B1,0.00,20.78
20251228,12,12,5,4545,A1,6.19,37.42
20251228,12,12,6,3869,B1,4.79,39.74
20251228,13,1,1,3882,B1,5.06,47.45
20251228,13,1,2,4234,B1,5.70,30.08
20251228,13,1,3,4290,A1,7.47,22.79
20251228,13,1,4,4484,B1,3.33,31.34
20251228,13,1,5,4393,B1,4.67,39.26
20251228,13,1,6,4244,B1,4.70,33.33
20251228,13,2,1,3581,B1,4.67,46.72
20251228,13,2,2,4004,B1,4.71,26.62
20251228,13,2,3,3631,B1,4.43,45.65
20251228,13,2,4,4099,A1,5.84,37.59
20251228,13,2,5,5071,B1,5.88,34.29
20251228,13,2,6,5271,B1,4.06,42.03
20251228,13,3,1,5182,B1,3.00,33.82
20251228,13,3,2,4904,B1,5.00,19.23
20251228,13,3,3,5221,A1,5.62,37.04
20251228,13,3,4,4641,B1,6.20,21.32
20251228,13,3,5,5358,B1,3.11,32.84
20251228,13,3,6,3535,B1,4.84,35.51
20251228,13,4,1,4422,B1,4.08,34.09
20251228,13,4,2,3467,B1,3.87,34.07
20251228,13,4,3,3680,B1,4.32,33.33
20251228,13,4,4,4771,A1,7.00,35.29
20251228,13,4,5,4947,B1,5.65,36.50
20251228,13,4,6,4404,B1,3.78,30.00
20251228,13,5,1,5057,B1,3.71,33.57
20251228,13,5,2,3812,B1,0.00,28.06
20251228,13,5,3,5027,B1,5.10,28.79
20251228,13,5,4,4560,A1,4.73,28.68
20251228,13,5,5,4234,B1,5.70,30.08
20251228,13,5,6,3873,A2,5.90,23.36
20251228,13,6,1,4000,A2,6.11,35.07
20251228,13,6,2,4393,B1,4.67,39.26
20251228,13,6,3,4693,B1,4.78,33.33
20251228,13,6,4,4743,A1,6.46,29.41
20251228,13,6,5,3631,B1,4.43,45.65
20251228,13,6,6,4246,B1,5.36,40.43
20251228,13,7,1,4057,A2,5.84,26.40
20251228,13,7,2,4641,B1,6.20,21.32
20251228,13,7,3,5071,B1,5.88,34.29
20251228,13,7,4,4174,A1,6.95,31.85
20251228,13,7,5,4244,B1,4.70,33.33
20251228,13,7,6,5389,B2,1.00,38.69
20251228,13,8,1,3662,A2,6.00,42.45
20251228,13,8,2,4484,B1,3.33,31.34
20251228,13,8,3,3918,A2,5.50,25.90
20251228,13,8,4,4904,B1,5.00,19.23
20251228,13,8,5,5271,B1,4.06,42.03
20251228,13,8,6,3467,B1,3.87,34.07
20251228,13,9,1,4099,A1,5.84,37.59
20251228,13,9,2,5221,A1,5.62,37.04
20251228,13,9,3,4404,B1,3.78,30.00
20251228,13,9,4,5057,B1,3.71,33.57
20251228,13,9,5,4896,B1,0.00,44.68
20251228,13,9,6,5008,B1,3.38,23.44
20251228,13,10,1,4771,A1,7.00,35.29
20251228,13,10,2,4743,A1,6.46,29.41
20251228,13,10,3,3535,B1,4.84,35.51
20251228,13,10,4,3581,B1,4.67,46.72
20251228,13,10,5,4411,A2,4.25,26.32
20251228,13,10,6,4555,B1,4.68,19.35
20251228,13,11,1,4290,A1,7.47,22.79
20251228,13,11,2,4174,A1,6.95,31.85
20251228,13,11,3,4000,A2,6.11,35.07
20251228,13,11,4,4422,B1,4.08,34.09
20251228,13,11,5,4639,B1,4.46,30.43
20251228,13,11,6,4632,B1,2.63,28.57
20251228,13,12,1,4560,A1,4.73,28.68
20251228,13,12,2,3680,B1,4.32,33.33
20251228,13,12,3,4057,A2,5.84,26.40
20251228,13,12,4,5182,B1,3.00,33.82
20251228,13,12,5,4245,B1,4.55,29.32
20251228,13,12,6,5118,B1,4.69,38.52
20251228,22,1,1,4709,A2,5.70,35.00
20251228,22,1,2,3989,B1,4.55,36.00
20251228,22,1,3,4495,B1,5.11,41.51
20251228,22,1,4,5138,B1,3.03,33.33
20251228,22,1,5,5144,B1,3.89,29.73
20251228,22,1,6,5131,B1,3.82,26.29
20251228,22,2,1,3878,B1,4.14,38.73
20251228,22,2,2,4603,A2,5.72,46.20
20251228,22,2,3,5195,B1,4.37,24.27
20251228,22,2,4,4329,B1,5.13,37.14
20251228,22,2,5,4268,B1,3.29,45.81
20251228,22,2,6,5268,B1,2.39,31.07
20251228,22,3,1,4866,B1,4.21,31.03
20251228,22,3,2,5289,B1,6.89,24.82
20251228,22,3,3,4311,A1,6.21,39.55
20251228,22,3,4,5124,B1,4.06,29.95
20251228,22,3,5,5443,B2,0.00,38.38
20251228,22,3,6,4275,B1,3.83,35.27
20251228,22,4,1,5011,B2,3.90,29.38
20251228,22,4,2,4715,A1,6.95,43.78
20251228,22,4,3,5203,B1,4.98,37.78
20251228,22,4,4,4592,B1,4.60,42.42
20251228,22,4,5,3372,B1,4.46,37.58
20251228,22,4,6,5420,B2,2.00,36.45
20251228,22,5,1,5198,B1,4.96,34.81
20251228,22,5,2,4674,A2,5.26,27.51
20251228,22,5,3,5131,B1,3.82,26.29
20251228,22,5,4,5337,B1,2.65,40.32
20251228,22,5,5,3257,B1,8.11,41.03
20251228,22,5,6,4832,A2,7.30,35.89
20251228,22,6,1,3784,B1,4.83,36.79
20251228,22,6,2,4495,B1,5.11,41.51
20251228,22,6,3,4525,B1,5.62,29.94
20251228,22,6,4,5268,B1,2.39,31.07
20251228,22,6,5,4653,A1,7.28,23.84
20251228,22,6,6,5240,B1,3.49,27.78
20251228,22,7,1,5250,B1,2.56,35.92
20251228,22,7,2,5144,B1,3.89,29.73
20251228,22,7,3,3878,B1,4.14,38.73
20251228,22,7,4,3726,B1,4.90,33.73
20251228,22,7,5,4760,A1,0.00,29.51
20251228,22,7,6,5443,B2,0.00,38.38
20251228,22,8,1,5124,B1,4.06,29.95
20251228,22,8,2,4268,B1,3.29,45.81
20251228,22,8,3,4592,B1,4.60,42.42
20251228,22,8,4,4553,A2,5.79,36.78
20251228,22,8,5,3473,A1,6.84,42.11
20251228,22,8,6,5138,B1,3.03,33.33
20251228,22,9,1,4311,A1,6.21,39.55
20251228,22,9,2,4832,A2,7.30,35.89
20251228,22,9,3,3757,B1,5.33,28.88
20251228,22,9,4,5203,B1,4.98,37.78
20251228,22,9,5,3989,B1,4.55,36.00
20251228,22,9,6,4549,A2,5.58,27.78
20251228,22,10,1,4653,A1,7.28,23.84
20251228,22,10,2,4822,A2,5.13,35.45
20251228,22,10,3,4674,A2,5.26,27.51
20251228,22,10,4,3773,B1,5.31,24.72
20251228,22,10,5,4866,B1,4.21,31.03
20251228,22,10,6,4329,B1,5.13,37.14
20251228,22,11,1,4044,A1,7.55,29.38
20251228,22,11,2,3257,B1,8.11,41.03
20251228,22,11,3,5250,B1,2.56,35.92
20251228,22,11,4,5195,B1,4.37,24.27
20251228,22,11,5,4715,A1,6.95,43.78
20251228,22,11,6,4525,B1,5.62,29.94
20251228,22,12,1,4760,A1,0.00,29.51
20251228,22,12,2,4553,A2,5.79,36.78
20251228,22,12,3,4709,A2,5.70,35.00
20251228,22,12,4,5240,B1,3.49,27.78
20251228,22,12,5,4603,A2,5.72,46.20
20251228,22,12,6,5289,B1,6.89,24.82
20251229,12,1,1,4012,A2,5.91,20.26
20251229,12,1,2,4047,B1,4.51,41.06
20251229,12,1,3,4876,B1,5.37,48.34
20251229,12,1,4,3921,B1,4.56,33.13
20251229,12,1,5,4041,B1,5.45,30.95
20251229,12,1,6,5055,A2,5.40,28.40
20251229,12,2,1,4105,A2,5.13,27.33
20251229,12,2,2,4992,B1,4.34,27.71
20251229,12,2,3,3478,B1,4.50,36.08
20251229,12,2,4,5082,B1,5.48,25.97
20251229,12,2,5,4779,B1,3.44,26.71
20251229,12,2,6,4545,A1,6.19,37.42
20251229,12,3,1,4593,A2,5.89,22.54
20251229,12,3,2,3869,B1,4.79,39.74
20251229,12,3,3,4315,B1,4.20,37.27
20251229,12,3,4,4169,B1,3.33,36.42
20251229,12,3,5,3656,B1,4.90,31.43
20251229,12,3,6,4204,B2,4.58,28.31
20251229,12,4,1,4505,A1,5.55,31.90
20251229,12,4,2,3888,B1,5.68,40.65
20251229,12,4,3,4039,B1,5.00,36.18
20251229,12,4,4,3825,B1,4.69,27.61
20251229,12,4,5,4368,B1,0.00,20.78
20251229,12,4,6,3769,A2,5.06,31.03
20251229,12,5,1,4523,A2,5.56,27.10
20251229,12,5,2,3814,B1,5.29,28.74
20251229,12,5,3,4890,B1,4.42,41.72
20251229,12,5,4,5186,B1,3.95,28.40
20251229,12,5,5,4094,B1,2.50,32.30
20251229,12,5,6,4330,A2,6.91,29.70
20251229,12,6,1,5060,A2,4.78,45.70
20251229,12,6,2,4753,B1,1.67,27.98
20251229,12,6,3,4511,B2,4.25,23.53
20251229,12,6,4,4491,B1,6.53,30.18
20251229,12,6,5,4128,B1,0.00,37.01
20251229,12,6,6,4256,A1,6.94,41.03
20251229,12,7,1,4702,A1,6.50,26.09
20251229,12,7,2,4113,B1,4.35,32.34
20251229,12,7,3,3921,B1,4.56,33.13
20251229,12,7,4,4301,B1,3.44,26.75
20251229,12,7,5,5041,B1,2.50,31.71
20251229,12,7,6,4654,A1,6.43,39.74
20251229,12,8,1,4179,A2,4.54,27.78
20251229,12,8,2,3503,B1,3.69,25.16
20251229,12,8,3,4161,A2,5.61,37.75
20251229,12,8,4,4615,B1,5.39,29.88
20251229,12,8,5,5263,B2,0.00,34.59
20251229,12,8,6,4195,A2,5.50,28.66
20251229,12,9,1,4330,A2,6.91,29.70
20251229,12,9,2,3769,A2,5.06,31.03
20251229,12,9,3,4204,B2,4.58,28.31
20251229,12,9,4,4593,A2,5.89,22.54
20251229,12,9,5,4012,A2,5.91,20.26
20251229,12,9,6,3814,B1,5.29,28.74
20251229,12,10,1,4256,A1,6.94,41.03
20251229,12,10,2,4523,A2,5.56,27.10
